postal_code,patient_count,year,source_flag
X0E0B9,10,2021,synthetic
X0E1L6,14,2021,synthetic
X0E2X4,3,2021,synthetic
X0E6B6,4,2021,synthetic
X0E9H8,1,2021,synthetic
X0G0V2,13,2021,synthetic
X0G3P5,7,2021,synthetic
X0G3X9,7,2021,synthetic
X0G4A7,2,2021,synthetic
X0G4M6,2,2021,synthetic
X0G5B6,13,2021,synthetic
X0G5T8,5,2021,synthetic
X0G6G4,10,2021,synthetic
X0G6G9,4,2021,synthetic
X0G6P4,8,2021,synthetic
X0G7C4,10,2021,synthetic
X0G8T4,8,2021,synthetic
X0G9K9,3,2021,synthetic
X0G9P8,6,2021,synthetic
X0H0Y9,7,2021,synthetic
X0H1M2,1,2021,synthetic
X0H7T4,0,2021,synthetic
X0H9G1,1,2021,synthetic
X0J1R8,2,2021,synthetic
X0J2V8,9,2021,synthetic
X0J3N4,3,2021,synthetic
X0J4B0,2,2021,synthetic
X0J6M5,9,2021,synthetic
X0J9N4,6,2021,synthetic
X0J9Y1,3,2021,synthetic
X0K0G9,3,2021,synthetic
X0K0M6,5,2021,synthetic
X0K3A2,0,2021,synthetic
X0K4M6,7,2021,synthetic
X0K7X2,3,2021,synthetic
X0K9Y1,3,2021,synthetic
X0L2C1,0,2021,synthetic
X0L2N6,8,2021,synthetic
X0L8B2,2,2021,synthetic
X0M0H4,3,2021,synthetic
X0M4B9,2,2021,synthetic
X0M8J0,2,2021,synthetic
X0M9G8,2,2021,synthetic
X0N1C7,6,2021,synthetic
X0N1N4,5,2021,synthetic
X0N1T3,8,2021,synthetic
X0N4N7,12,2021,synthetic
X0N5E8,4,2021,synthetic
X0N6E3,9,2021,synthetic
X0N9H8,2,2021,synthetic
X0N9L8,7,2021,synthetic
X0P5A7,4,2021,synthetic
X0P6C8,6,2021,synthetic
X0P7J5,12,2021,synthetic
X0R1Y1,0,2021,synthetic
X0R5T3,15,2021,synthetic
X0R8H5,1,2021,synthetic
X0R8R0,0,2021,synthetic
X0S3G2,2,2021,synthetic
X0S5J8,3,2021,synthetic
X0S5S0,8,2021,synthetic
X0S5X8,5,2021,synthetic
X0T3K2,3,2021,synthetic
X0T3S8,5,2021,synthetic
X0T4T9,5,2021,synthetic
X0T5J8,0,2021,synthetic
X0T9R0,2,2021,synthetic
X0T9Y1,4,2021,synthetic
X0V0M2,3,2021,synthetic
X0V7S2,4,2021,synthetic
X0V8C3,4,2021,synthetic
X0V8N3,3,2021,synthetic
X0V9E5,2,2021,synthetic
X0X1N3,4,2021,synthetic
X0X2T1,8,2021,synthetic
X0X4J8,6,2021,synthetic
X0X4S8,5,2021,synthetic
X0X7G8,9,2021,synthetic
X0X9R8,6,2021,synthetic
X0Y0N7,9,2021,synthetic
X0Y2Y9,2,2021,synthetic
X0Y6P5,3,2021,synthetic
X1A0C9,2,2021,synthetic
X1A1P2,1,2021,synthetic
X1A2V8,3,2021,synthetic
X1A2X0,1,2021,synthetic
X1A3E7,0,2021,synthetic
X1A4V2,3,2021,synthetic
X1A5G1,0,2021,synthetic
X1B0J0,5,2021,synthetic
X1B1G0,0,2021,synthetic
X1B2P6,8,2021,synthetic
X1B4M6,0,2021,synthetic
X1B5X6,0,2021,synthetic
X1B6M3,8,2021,synthetic
X1B7B2,1,2021,synthetic
X1B7M6,3,2021,synthetic
X1C2A3,9,2021,synthetic
X1C2E4,0,2021,synthetic
X1C4B1,10,2021,synthetic
X1C4R1,5,2021,synthetic
X1C6M1,1,2021,synthetic
X1C7N2,3,2021,synthetic
X1C7R5,2,2021,synthetic
X1E0N2,3,2021,synthetic
X1E1J6,15,2021,synthetic
X1E1R0,6,2021,synthetic
X1E2J8,14,2021,synthetic
X1E2R6,3,2021,synthetic
X1E2T9,4,2021,synthetic
X1E3N0,10,2021,synthetic
X1E3V2,5,2021,synthetic
X1E5P8,7,2021,synthetic
X1E7T5,7,2021,synthetic
X1E8T9,8,2021,synthetic
X1G0R9,4,2021,synthetic
X1G0T7,1,2021,synthetic
X1G1E2,11,2021,synthetic
X1G1M5,9,2021,synthetic
X1G4V6,8,2021,synthetic
X1G5A6,7,2021,synthetic
X1H0A1,7,2021,synthetic
X1H6T5,13,2021,synthetic
X1H7X6,2,2021,synthetic
X1H8C1,9,2021,synthetic
X1H8V3,1,2021,synthetic
X1J0E6,5,2021,synthetic
X1J0V0,9,2021,synthetic
X1J6A7,4,2021,synthetic
X1J6B4,7,2021,synthetic
X1J7A6,5,2021,synthetic
X1J7R7,6,2021,synthetic
X1K1V2,3,2021,synthetic
X1K2Y7,7,2021,synthetic
X1K5G4,7,2021,synthetic
X1K7G6,8,2021,synthetic
X1K8L0,6,2021,synthetic
X1L1N5,3,2021,synthetic
X1L4S8,5,2021,synthetic
X1L6K7,0,2021,synthetic
X1L7H2,5,2021,synthetic
X1L7Y4,8,2021,synthetic
X1L9B9,4,2021,synthetic
X1L9Y8,1,2021,synthetic
X1M1X8,9,2021,synthetic
X1M2E1,8,2021,synthetic
X1M3E9,12,2021,synthetic
X1M3J7,3,2021,synthetic
X1M7N0,11,2021,synthetic
X1M8B6,3,2021,synthetic
X1M8C5,8,2021,synthetic
X1M9L3,9,2021,synthetic
X1N3M1,3,2021,synthetic
X1N4S8,2,2021,synthetic
X1N8S8,9,2021,synthetic
X1P4R6,8,2021,synthetic
X1P5R6,1,2021,synthetic
X1P7E0,12,2021,synthetic
X1P7X1,1,2021,synthetic
X1P8T2,0,2021,synthetic
X1R0V9,3,2021,synthetic
X1R1R3,3,2021,synthetic
X1R3H0,2,2021,synthetic
X1R4M7,2,2021,synthetic
X1R5X9,5,2021,synthetic
X1R9X4,0,2021,synthetic
X1S0A1,0,2021,synthetic
X1S0L2,7,2021,synthetic
X1S0M5,0,2021,synthetic
X1S2C5,0,2021,synthetic
X1S3C6,0,2021,synthetic
X1S4T3,0,2021,synthetic
X1S4V2,2,2021,synthetic
X1S7L9,6,2021,synthetic
X1T3Y6,10,2021,synthetic
X1T4E6,6,2021,synthetic
X1T7S5,4,2021,synthetic
X1T7Y9,4,2021,synthetic
X1V0P1,3,2021,synthetic
X1V2J9,7,2021,synthetic
X1V4H3,7,2021,synthetic
X1V5N0,9,2021,synthetic
X1V9K4,7,2021,synthetic
X1X2K8,7,2021,synthetic
X1X3A0,5,2021,synthetic
X1X3P5,8,2021,synthetic
X1X5C8,0,2021,synthetic
X1X9V1,1,2021,synthetic
X1Y1K4,0,2021,synthetic
X1Y2M4,0,2021,synthetic
X1Y4A2,0,2021,synthetic
X1Y6C4,1,2021,synthetic
X1Y6K4,2,2021,synthetic
X1Y6M6,12,2021,synthetic
X1Y6V9,9,2021,synthetic
X1Y8T8,3,2021,synthetic
X2A1J5,3,2021,synthetic
X2A5X1,3,2021,synthetic
X2A8T8,1,2021,synthetic
X2B0B7,5,2021,synthetic
X2B0Y2,10,2021,synthetic
X2B2A7,5,2021,synthetic
X2B6E3,2,2021,synthetic
X2B9B4,10,2021,synthetic
X2C2L0,1,2021,synthetic
X2C4G5,5,2021,synthetic
X2C5A0,2,2021,synthetic
X2C9X4,5,2021,synthetic
X2E1R4,2,2021,synthetic
X2E5A9,3,2021,synthetic
X2E5B4,1,2021,synthetic
X2E5L2,1,2021,synthetic
X2E7N3,5,2021,synthetic
X2E8A2,3,2021,synthetic
X2G4T2,8,2021,synthetic
X2G5S8,3,2021,synthetic
X2G8R1,1,2021,synthetic
X2H2P0,2,2021,synthetic
X2H8H4,6,2021,synthetic
X2J0M9,9,2021,synthetic
X2J1M1,10,2021,synthetic
X2J1V5,3,2021,synthetic
X2J1Y2,6,2021,synthetic
X2J3E5,7,2021,synthetic
X2J5V0,12,2021,synthetic
X2J8C5,6,2021,synthetic
X2J9R8,2,2021,synthetic
X2K2E3,3,2021,synthetic
X2K3G5,5,2021,synthetic
X2K6C7,2,2021,synthetic
X2K7C1,1,2021,synthetic
X2L3K4,2,2021,synthetic
X2L3P8,7,2021,synthetic
X2L5K6,5,2021,synthetic
X2L7R5,3,2021,synthetic
X2L7T3,3,2021,synthetic
X2L9E4,28,2021,synthetic
X2M0B8,3,2021,synthetic
X2M0M4,8,2021,synthetic
X2M1R1,3,2021,synthetic
X2M2E2,4,2021,synthetic
X2M3H3,14,2021,synthetic
X2M3P3,9,2021,synthetic
X2M5R6,6,2021,synthetic
X2M6H1,5,2021,synthetic
X2M6R9,4,2021,synthetic
X2M6V4,5,2021,synthetic
X2M7S4,3,2021,synthetic
X2N1A6,5,2021,synthetic
X2N2L8,0,2021,synthetic
X2N3A0,7,2021,synthetic
X2N3S0,12,2021,synthetic
X2N5H7,7,2021,synthetic
X2N8C9,2,2021,synthetic
X2N9H0,1,2021,synthetic
X2N9M6,3,2021,synthetic
X2P0R5,0,2021,synthetic
X2P3L2,0,2021,synthetic
X2P6H2,14,2021,synthetic
X2P6Y4,3,2021,synthetic
X2P7B8,0,2021,synthetic
X2P7S5,15,2021,synthetic
X2R0H7,3,2021,synthetic
X2R0M1,1,2021,synthetic
X2R2N7,4,2021,synthetic
X2R2Y9,5,2021,synthetic
X2R3C3,1,2021,synthetic
X2R6C1,4,2021,synthetic
X2R8E8,9,2021,synthetic
X2S0J1,5,2021,synthetic
X2S0N4,0,2021,synthetic
X2S3C8,2,2021,synthetic
X2S4G2,1,2021,synthetic
X2S5N3,7,2021,synthetic
X2S7H7,7,2021,synthetic
X2S8J0,1,2021,synthetic
X2T0C1,12,2021,synthetic
X2T4C9,3,2021,synthetic
X2T5L8,2,2021,synthetic
X2T6B9,5,2021,synthetic
X2T6P1,5,2021,synthetic
X2T7J4,0,2021,synthetic
X2V0C0,2,2021,synthetic
X2V0T6,1,2021,synthetic
X2V1N3,5,2021,synthetic
X2V2V9,6,2021,synthetic
X2V4P9,5,2021,synthetic
X2V4S0,2,2021,synthetic
X2V6R0,1,2021,synthetic
X2V7S4,4,2021,synthetic
X2V9L7,3,2021,synthetic
X2X0G4,2,2021,synthetic
X2X2X5,5,2021,synthetic
X2X5H8,2,2021,synthetic
X2X6B3,1,2021,synthetic
X2X7C7,7,2021,synthetic
X2X7L1,17,2021,synthetic
X2X8K5,4,2021,synthetic
X2X8K6,4,2021,synthetic
X2X9J0,7,2021,synthetic
X2Y0N1,0,2021,synthetic
X2Y2H0,0,2021,synthetic
X2Y2S3,0,2021,synthetic
X2Y5M3,0,2021,synthetic
X2Y5N7,0,2021,synthetic
X2Y9J3,0,2021,synthetic
X2Y9N6,0,2021,synthetic
X2Y9T4,0,2021,synthetic
X3A2E1,0,2021,synthetic
X3A6V6,0,2021,synthetic
X3B0X9,0,2021,synthetic
X3B1C9,0,2021,synthetic
X3B1V3,0,2021,synthetic
X3B6H8,0,2021,synthetic
X3B6N9,0,2021,synthetic
X3B7B8,0,2021,synthetic
X3B8E5,0,2021,synthetic
X3B9H8,0,2021,synthetic
X3B9R1,0,2021,synthetic
X3C0T0,0,2021,synthetic
X3C1G8,0,2021,synthetic
X3C1J1,0,2021,synthetic
X3C2T2,0,2021,synthetic
X3C2Y0,0,2021,synthetic
X3C4S0,0,2021,synthetic
X3C5X9,0,2021,synthetic
X3C6E8,0,2021,synthetic
X3E0M9,0,2021,synthetic
X3E0N4,0,2021,synthetic
X3E1Y1,0,2021,synthetic
X3E3R4,0,2021,synthetic
X3E4G6,0,2021,synthetic
X3E6E4,0,2021,synthetic
X3E9A3,0,2021,synthetic
X3G2T0,0,2021,synthetic
X3G4H5,0,2021,synthetic
X3G4R3,2,2021,synthetic
X3G7X9,0,2021,synthetic
X3G8E6,2,2021,synthetic
X3G9G4,5,2021,synthetic
X3H1E0,7,2021,synthetic
X3H2K1,4,2021,synthetic
X3H3X2,9,2021,synthetic
X3H5N7,9,2021,synthetic
X3H7G6,6,2021,synthetic
X3H8M6,4,2021,synthetic
X3H8Y0,11,2021,synthetic
X3H9A7,0,2021,synthetic
X3J0E1,1,2021,synthetic
X3J1K1,1,2021,synthetic
X3J1M0,2,2021,synthetic
X3J3P5,10,2021,synthetic
X3J4H0,3,2021,synthetic
X3J5L8,2,2021,synthetic
X3J6E1,6,2021,synthetic
X3J7B3,2,2021,synthetic
X3J7K5,3,2021,synthetic
X3J7N0,8,2021,synthetic
X3J7X9,5,2021,synthetic
X3K2H4,3,2021,synthetic
X3K3M5,1,2021,synthetic
X3K8G4,5,2021,synthetic
X3K8L4,3,2021,synthetic
X3K8M8,1,2021,synthetic
X3L1K5,4,2021,synthetic
X3L2H2,1,2021,synthetic
X3L2P6,7,2021,synthetic
X3L6T2,0,2021,synthetic
X3L7E4,2,2021,synthetic
X3L8J8,5,2021,synthetic
X3M1B6,8,2021,synthetic
X3M1L2,2,2021,synthetic
X3M1S4,5,2021,synthetic
X3M4J1,0,2021,synthetic
X3M5Y5,1,2021,synthetic
X3M8N4,0,2021,synthetic
X3N1K0,3,2021,synthetic
X3N1X7,5,2021,synthetic
X3N3M9,3,2021,synthetic
X3N4P8,3,2021,synthetic
X3N4T7,5,2021,synthetic
X3N5G2,6,2021,synthetic
X3N7R7,3,2021,synthetic
X3N9R3,0,2021,synthetic
X3P5J6,5,2021,synthetic
X3P7L4,1,2021,synthetic
X3P9G8,4,2021,synthetic
X3P9Y7,6,2021,synthetic
X3R1N0,3,2021,synthetic
X3R1T2,1,2021,synthetic
X3R2G3,10,2021,synthetic
X3R2H7,2,2021,synthetic
X3R3J1,3,2021,synthetic
X3R5K5,4,2021,synthetic
X3R7E4,5,2021,synthetic
X3R7S9,1,2021,synthetic
X3R9T6,5,2021,synthetic
X3R9V0,8,2021,synthetic
X3S0G8,3,2021,synthetic
X3S0K3,2,2021,synthetic
X3S2X1,4,2021,synthetic
X3S4K8,7,2021,synthetic
X3S4T3,6,2021,synthetic
X3S5J5,12,2021,synthetic
X3S7V5,0,2021,synthetic
X3T0S9,5,2021,synthetic
X3T5V9,7,2021,synthetic
X3T6Y4,6,2021,synthetic
X3T9Y5,5,2021,synthetic
X3V0V1,0,2021,synthetic
X3V5G3,0,2021,synthetic
X3V5R9,3,2021,synthetic
X3V5S5,2,2021,synthetic
X3V5T7,1,2021,synthetic
X3V8L0,4,2021,synthetic
X3V9E5,6,2021,synthetic
X3V9G4,1,2021,synthetic
X3V9G9,3,2021,synthetic
X3X3P1,3,2021,synthetic
X3X4C0,6,2021,synthetic
X3X4E8,6,2021,synthetic
X3X4V6,0,2021,synthetic
X3X5K1,2,2021,synthetic
X3X5T5,5,2021,synthetic
X3X6X9,10,2021,synthetic
X3Y0G4,0,2021,synthetic
X3Y1J1,6,2021,synthetic
X3Y4J4,0,2021,synthetic
X3Y4R0,0,2021,synthetic
X3Y4R7,0,2021,synthetic
X3Y8L2,3,2021,synthetic
X3Y9K7,6,2021,synthetic
X3Y9T0,1,2021,synthetic
X4A1C2,0,2021,synthetic
X4A1S5,2,2021,synthetic
X4A3M6,0,2021,synthetic
X4A4A5,2,2021,synthetic
X4A4K6,6,2021,synthetic
X4A6C4,7,2021,synthetic
X4A8J6,8,2021,synthetic
X4A8L9,7,2021,synthetic
X4B0J7,0,2021,synthetic
X4B1J7,0,2021,synthetic
X4B3N3,2,2021,synthetic
X4B3S5,5,2021,synthetic
X4B5G5,7,2021,synthetic
X4B6V6,6,2021,synthetic
X4C1G0,3,2021,synthetic
X4C1X4,2,2021,synthetic
X4C2K8,0,2021,synthetic
X4C3H0,1,2021,synthetic
X4C5V5,7,2021,synthetic
X4C7N0,7,2021,synthetic
X4E2R4,8,2021,synthetic
X4E4H4,5,2021,synthetic
X4E4R9,3,2021,synthetic
X4E5J0,9,2021,synthetic
X4E6V7,1,2021,synthetic
X4E7V3,5,2021,synthetic
X4E9G1,4,2021,synthetic
X4G1G0,11,2021,synthetic
X4G2K3,5,2021,synthetic
X4G3E2,15,2021,synthetic
X4G4G7,11,2021,synthetic
X4G4V9,6,2021,synthetic
X4G6A8,2,2021,synthetic
X4H2L8,4,2021,synthetic
X4H4C0,2,2021,synthetic
X4H5K1,13,2021,synthetic
X4H5Y1,0,2021,synthetic
X4J0N9,0,2021,synthetic
X4J2H2,3,2021,synthetic
X4J3N7,3,2021,synthetic
X4J3X6,3,2021,synthetic
X4J7Y2,7,2021,synthetic
X4J8N9,0,2021,synthetic
X4K4A8,4,2021,synthetic
X4K4R5,1,2021,synthetic
X4K5B6,5,2021,synthetic
X4K5N9,2,2021,synthetic
X4K9R4,9,2021,synthetic
X4L3C0,7,2021,synthetic
X4L3P8,0,2021,synthetic
X4L6A1,3,2021,synthetic
X4L6J8,11,2021,synthetic
X4L9V9,1,2021,synthetic
X4M0H9,6,2021,synthetic
X4M0N3,3,2021,synthetic
X4M2N0,4,2021,synthetic
X4M6S5,3,2021,synthetic
X4M7E8,3,2021,synthetic
X4N5K7,1,2021,synthetic
X4N9J7,7,2021,synthetic
X4N9M3,5,2021,synthetic
X4P1N0,5,2021,synthetic
X4P3N2,3,2021,synthetic
X4P8J8,0,2021,synthetic
X4P9P4,4,2021,synthetic
X4R0J7,0,2021,synthetic
X4R2C4,3,2021,synthetic
X4R5S2,7,2021,synthetic
X4R7R4,5,2021,synthetic
X4R9G6,9,2021,synthetic
X4R9H3,12,2021,synthetic
X4R9X1,19,2021,synthetic
X4R9X6,6,2021,synthetic
X4R9X9,3,2021,synthetic
X4S0E5,0,2021,synthetic
X4S0K8,1,2021,synthetic
X4S4H0,0,2021,synthetic
X4S7V7,3,2021,synthetic
X4S8E7,4,2021,synthetic
X4T0L1,10,2021,synthetic
X4T1L0,6,2021,synthetic
X4T3G7,4,2021,synthetic
X4T3N8,0,2021,synthetic
X4T4E1,1,2021,synthetic
X4T8K4,3,2021,synthetic
X4T8V4,0,2021,synthetic
X4T9K2,5,2021,synthetic
X4T9K6,5,2021,synthetic
X4V0C0,2,2021,synthetic
X4V0E5,3,2021,synthetic
X4V0N2,3,2021,synthetic
X4V1A1,0,2021,synthetic
X4V2A9,2,2021,synthetic
X4V2C5,2,2021,synthetic
X4V2M2,6,2021,synthetic
X4V2R4,3,2021,synthetic
X4V4T6,2,2021,synthetic
X4V8E6,7,2021,synthetic
X4V8G4,8,2021,synthetic
X4X0J4,2,2021,synthetic
X4X0M2,0,2021,synthetic
X4X1A5,4,2021,synthetic
X4X1A7,3,2021,synthetic
X4X1S9,11,2021,synthetic
X4X2K6,2,2021,synthetic
X4X3C1,9,2021,synthetic
X4X5Y0,3,2021,synthetic
X4X6H9,0,2021,synthetic
X4X8R1,0,2021,synthetic
X4X8Y3,5,2021,synthetic
X4Y0N3,3,2021,synthetic
X4Y3L2,1,2021,synthetic
X5A0L2,6,2021,synthetic
X5A2V1,7,2021,synthetic
X5A3L1,3,2021,synthetic
X5A8J6,3,2021,synthetic
X5A9G6,6,2021,synthetic
X5B0M6,7,2021,synthetic
X5B3P4,2,2021,synthetic
X5B3X4,3,2021,synthetic
X5B5Y1,4,2021,synthetic
X5B6L4,0,2021,synthetic
X5B8B4,3,2021,synthetic
X5B9J4,0,2021,synthetic
X5B9J5,8,2021,synthetic
X5C0K1,5,2021,synthetic
X5C2H0,14,2021,synthetic
X5C3A2,8,2021,synthetic
X5C3Y4,5,2021,synthetic
X5C4L2,11,2021,synthetic
X5C4Y2,3,2021,synthetic
X5C6N8,9,2021,synthetic
X5C9V4,1,2021,synthetic
X5E1A0,2,2021,synthetic
X5E1G8,9,2021,synthetic
X5E4T9,4,2021,synthetic
X5E6G6,0,2021,synthetic
X5E8B5,10,2021,synthetic
X5G0E8,4,2021,synthetic
X5G1E6,2,2021,synthetic
X5G4A7,2,2021,synthetic
X5G4K4,6,2021,synthetic
X5G5H1,1,2021,synthetic
X5G6A4,3,2021,synthetic
X5G6C1,0,2021,synthetic
X5G6L5,5,2021,synthetic
X5G8C3,8,2021,synthetic
X5H4B5,6,2021,synthetic
X5H6A0,0,2021,synthetic
X5H6L9,6,2021,synthetic
X5H7R8,1,2021,synthetic
X5J1B6,2,2021,synthetic
X5J1R9,3,2021,synthetic
X5J3C0,2,2021,synthetic
X5J4N7,14,2021,synthetic
X5J5S9,11,2021,synthetic
X5J7C2,5,2021,synthetic
X5J9J0,7,2021,synthetic
X5K0A1,4,2021,synthetic
X5K5X2,2,2021,synthetic
X5K8T6,0,2021,synthetic
X5K9B6,4,2021,synthetic
X5L1Y0,10,2021,synthetic
X5L2L9,2,2021,synthetic
X5L3G6,6,2021,synthetic
X5L4Y1,1,2021,synthetic
X5L5S0,1,2021,synthetic
X5L6P0,6,2021,synthetic
X5L8Y6,8,2021,synthetic
X5L9J8,5,2021,synthetic
X5L9K5,7,2021,synthetic
X5M0K2,6,2021,synthetic
X5M7T6,6,2021,synthetic
X5M9H8,3,2021,synthetic
X5M9P3,10,2021,synthetic
X5N0P1,6,2021,synthetic
X5N1R5,7,2021,synthetic
X5N2X9,4,2021,synthetic
X5N5G4,8,2021,synthetic
X5N5P0,10,2021,synthetic
X5N7L9,1,2021,synthetic
X5N8E3,3,2021,synthetic
X5N9A7,2,2021,synthetic
X5P1G3,2,2021,synthetic
X5P1K4,8,2021,synthetic
X5P2N8,8,2021,synthetic
X5P4L7,5,2021,synthetic
X5P6K6,3,2021,synthetic
X5P6Y1,1,2021,synthetic
X5P8Y6,4,2021,synthetic
X5P9V8,3,2021,synthetic
X5R1E0,2,2021,synthetic
X5R1M8,2,2021,synthetic
X5R1T9,8,2021,synthetic
X5R2H8,3,2021,synthetic
X5R2P7,9,2021,synthetic
X5R4V1,1,2021,synthetic
X5S0B6,6,2021,synthetic
X5S0H0,0,2021,synthetic
X5S0V8,5,2021,synthetic
X5S1H8,16,2021,synthetic
X5S2E7,6,2021,synthetic
X5S4H6,3,2021,synthetic
X5S4V0,0,2021,synthetic
X5S4V4,3,2021,synthetic
X5S6A5,7,2021,synthetic
X5S9M1,5,2021,synthetic
X5T5M0,4,2021,synthetic
X5T5S5,5,2021,synthetic
X5T5S7,4,2021,synthetic
X5T5V8,6,2021,synthetic
X5T7V5,14,2021,synthetic
X5T7Y4,3,2021,synthetic
X5V0P0,6,2021,synthetic
X5V0S1,19,2021,synthetic
X5V2B4,3,2021,synthetic
X5V2N7,9,2021,synthetic
X5V3C4,4,2021,synthetic
X5V4S8,11,2021,synthetic
X5V6E4,2,2021,synthetic
X5V7H3,4,2021,synthetic
X5V7X9,6,2021,synthetic
X5V9X4,4,2021,synthetic
X5X3T9,4,2021,synthetic
X5X8H4,6,2021,synthetic
X5X8S7,1,2021,synthetic
X5X8S8,3,2021,synthetic
X5X9A4,1,2021,synthetic
X5Y0C5,8,2021,synthetic
X5Y0T5,2,2021,synthetic
X5Y2A2,5,2021,synthetic
X5Y2E1,9,2021,synthetic
X5Y6V8,0,2021,synthetic
X5Y7J3,1,2021,synthetic
X5Y9G5,10,2021,synthetic
X5Y9N1,8,2021,synthetic
X6A4B8,2,2021,synthetic
X6A7J0,8,2021,synthetic
X6B1H9,5,2021,synthetic
X6B1S6,20,2021,synthetic
X6B1V2,4,2021,synthetic
X6B3T6,3,2021,synthetic
X6B6G0,3,2021,synthetic
X6C0K0,6,2021,synthetic
X6C3A4,5,2021,synthetic
X6C7C8,6,2021,synthetic
X6C7T2,2,2021,synthetic
X6C8Y6,2,2021,synthetic
X6C9N8,2,2021,synthetic
X6E0C4,3,2021,synthetic
X6E1E7,5,2021,synthetic
X6E2E3,6,2021,synthetic
X6E2N7,0,2021,synthetic
X6E2T6,7,2021,synthetic
X6E5B8,8,2021,synthetic
X6E5K7,4,2021,synthetic
X6E8B0,7,2021,synthetic
X6G1Y7,4,2021,synthetic
X6G2L4,6,2021,synthetic
X6G4R2,1,2021,synthetic
X6G4V0,4,2021,synthetic
X6G5V7,3,2021,synthetic
X6G8J8,4,2021,synthetic
X6H2R8,2,2021,synthetic
X6H2X1,13,2021,synthetic
X6H4E6,27,2021,synthetic
X6H5E8,11,2021,synthetic
X6H8T6,7,2021,synthetic
X6J0J0,1,2021,synthetic
X6J2J6,1,2021,synthetic
X6J3C0,5,2021,synthetic
X6J3G7,11,2021,synthetic
X6J4B1,3,2021,synthetic
X6J4K4,3,2021,synthetic
X6J5V0,2,2021,synthetic
X6J7K1,7,2021,synthetic
X6J7T3,4,2021,synthetic
X6J8K0,9,2021,synthetic
X6J8N0,11,2021,synthetic
X6K0T9,3,2021,synthetic
X6K0Y1,8,2021,synthetic
X6K0Y4,4,2021,synthetic
X6K1G3,3,2021,synthetic
X6K1Y9,11,2021,synthetic
X6K2H2,3,2021,synthetic
X6K6M7,3,2021,synthetic
X6K9N4,4,2021,synthetic
X6L3X9,3,2021,synthetic
X6L4Y8,6,2021,synthetic
X6L6G3,0,2021,synthetic
X6L8N5,3,2021,synthetic
X6L9B7,3,2021,synthetic
X6L9E8,4,2021,synthetic
X6L9R2,6,2021,synthetic
X6M1V1,5,2021,synthetic
X6M4R1,5,2021,synthetic
X6M4R7,2,2021,synthetic
X6N2R0,0,2021,synthetic
X6N2V4,1,2021,synthetic
X6N3L6,12,2021,synthetic
X6N5T1,5,2021,synthetic
X6N5Y5,14,2021,synthetic
X6N7G2,11,2021,synthetic
X6N7N7,0,2021,synthetic
X6P1P9,1,2021,synthetic
X6P7E1,8,2021,synthetic
X6P7L7,4,2021,synthetic
X6R2Y8,16,2021,synthetic
X6R3E2,5,2021,synthetic
X6R4V7,9,2021,synthetic
X6R5P8,0,2021,synthetic
X6R6B1,0,2021,synthetic
X6S2J3,4,2021,synthetic
X6S5G0,11,2021,synthetic
X6S6B2,7,2021,synthetic
X6S7G3,1,2021,synthetic
X6T0R6,4,2021,synthetic
X6T1P8,1,2021,synthetic
X6T3A7,2,2021,synthetic
X6T3B8,5,2021,synthetic
X6T4X5,6,2021,synthetic
X6T9N7,1,2021,synthetic
X6T9X6,3,2021,synthetic
X6V0X7,1,2021,synthetic
X6V2A3,1,2021,synthetic
X6V2S8,7,2021,synthetic
X6V3V8,2,2021,synthetic
X6V4K4,7,2021,synthetic
X6V7T3,0,2021,synthetic
X6V8S6,5,2021,synthetic
X6V9G5,0,2021,synthetic
X6V9H8,6,2021,synthetic
X6X0J5,7,2021,synthetic
X6X3J8,6,2021,synthetic
X6X4S1,5,2021,synthetic
X6X5X9,10,2021,synthetic
X6X7J0,6,2021,synthetic
X6X8E1,4,2021,synthetic
X6X8E8,0,2021,synthetic
X6Y0A3,9,2021,synthetic
X6Y1R3,7,2021,synthetic
X6Y3J4,6,2021,synthetic
X6Y6P6,7,2021,synthetic
X7A1R9,18,2021,synthetic
X7A3K0,9,2021,synthetic
X7A3K4,0,2021,synthetic
X7A4M6,2,2021,synthetic
X7A5S9,5,2021,synthetic
X7A6H5,1,2021,synthetic
X7A6J5,1,2021,synthetic
X7A7G3,3,2021,synthetic
X7A8E2,6,2021,synthetic
X7A8E7,8,2021,synthetic
X7A9P8,1,2021,synthetic
X7A9T5,5,2021,synthetic
X7B5J0,5,2021,synthetic
X7B6A9,2,2021,synthetic
X7B6X2,7,2021,synthetic
X7C0E0,1,2021,synthetic
X7C0J0,5,2021,synthetic
X7C0R8,4,2021,synthetic
X7C2L8,2,2021,synthetic
X7C7K8,2,2021,synthetic
X7E0G9,5,2021,synthetic
X7E2M3,0,2021,synthetic
X7E5R0,5,2021,synthetic
X7G0H5,7,2021,synthetic
X7G1S4,14,2021,synthetic
X7G3X8,0,2021,synthetic
X7G4P1,5,2021,synthetic
X7G4T7,5,2021,synthetic
X7G8N4,2,2021,synthetic
X7G9G7,6,2021,synthetic
X7G9H9,1,2021,synthetic
X7H0A1,5,2021,synthetic
X7H1H5,4,2021,synthetic
X7H2S9,6,2021,synthetic
X7H4V1,7,2021,synthetic
X7H6H8,1,2021,synthetic
X7H7S2,3,2021,synthetic
X7J0J3,1,2021,synthetic
X7J3X7,3,2021,synthetic
X7J5J1,5,2021,synthetic
X7J7E0,0,2021,synthetic
